vo,route_id,F_Class,Urban_Type,Fd_Aid_Rd,Control,Num_Lanes,Opp_Lanes,Surface_Tp,Surface_Wd,Shldr_Rt_W,Shldr_Rt_T,Shldr_Lt_W,Shldr_Lt_T,Shldr_UL_W,Shldr_UL_T,Med_Width,Med_Type,Curb,Lt_Sidewlk,Rt_Sidewlk,Terrain,Toll_Road,City,County,AADT,AADT_Year,Length
229,B0071,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,2,,348,27,,,0.2290341
230,B0072,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,348,27,,,0.2174013
231,B0073,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,3,,348,27,,,0.1387999
232,B0074,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,186,27,,,0.105383
233,B0074,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,186,27,,,0.1772388
234,B0074,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,186,27,,,1.023792
235,B0074,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,186,27,,,0.0127342
236,B0074,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,348,27,,,1.0601424
237,B0074,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,348,27,,,0.0219645
238,B0074,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,2,,348,27,,,0.0066817
239,B0074,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,2,,348,27,,,0.0191738
240,B0075,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,3,,186,27,,,0.0791209
241,B0075,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,348,27,,,0.0845751
242,B0076,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,2,,186,27,,,0.291048
243,B0077,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,227,13,,,0.3271904
244,B0078,0,5,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,1,,43,13,,,0.7028561
245,B0079,0,5,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,1,,43,13,,,0.4483155
246,B0079,0,5,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,1,,43,13,,,0.2478037
247,B0079,0,5,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,1,,43,13,,,0.2868151
248,B0079,0,5,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,1,,43,13,,,1.4594965
249,B0080,0,5,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,2,,287,27,,,1.1307676
250,B0081,0,1,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,1,,287,27,,,1.4159373
251,B0081,0,1,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,1,,287,27,,,0.6919382
252,B0082,0,1,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,1,,278,27,,,0.8504887
253,B0082,0,1,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,1,,287,27,,,1.16E-05
254,B0082,0,1,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,1,,287,27,,,0.0129519
255,B0082,0,1,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,1,,287,27,,,0.4243839
256,B0082,0,1,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,1,,278,27,,,0.0004083
257,B0082,0,1,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,1,,278,27,,,0.2468413
258,B0083,0,1,0,0,2,0,6,0,0,0,0,0,0,0,0,0,,0,0,2,,278,27,,,0.619074
259,B0084,0,1,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,0,1,,80,27,,,1.9622859
260,B0085,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,,,,,0.0010098
261,B0085,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,77,27,,,0.6135316
262,B0085,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,77,27,,,1.8398197
263,B0085,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,77,27,,,1.5327977
264,B0085,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,77,27,,,0.3574583
265,B0085,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,77,27,,,0.3694222
266,B0085,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,77,27,,,0.7607572
267,B0085,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,77,27,,,0.352146
268,B0085,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,77,27,,,0.2456242
269,B0085,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,77,27,,,0.5622364
270,B0085,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,77,27,,,0.8166606
271,B0085,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,304,27,,,0.6175734
272,B0085,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,304,27,,,1.824246
273,B0085,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,304,27,,,0.6978799
274,B0085,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,304,27,,,0.8833763
275,B0086,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,77,27,,,0.4992958
276,B0087,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,77,27,,,0.5578829
277,B0088,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,77,27,,,0.4628545
278,B0088,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,77,27,,,0.7235499
279,B0089,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,206,9,,,0.0552277
280,B0089,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,206,9,,,0.515352
281,B0089,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,206,9,,,0.0610641
282,B0089,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,206,9,,,0.2175013
283,B0089,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,206,9,,,0.383607
284,B0090,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,2,,206,9,,,0.0476574
285,B0091,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,2,,206,9,,,0.1392466
286,B0092,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,259,9,,,0.1742239
287,B0093,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,259,9,,,0.0972063
288,B0093,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,259,9,,,1.2525659
289,B0094,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,259,9,,,0.1464732
290,B0094,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,259,9,,,1.0381273
291,B0094,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,259,9,,,0.1099412
292,B0094,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,259,9,,,0.4190513
293,B0095,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,7,9,,,0.100301
294,B0095,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,,,,,0.0172582
295,B0095,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,7,9,,,0.0512223
296,B0095,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,2,,7,9,,,0.0103719
297,B0095,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,2,,,,,,0.0044503
298,B0095,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,2,,7,9,,,0.0056743
299,B0095,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,7,9,,,0.2851432
300,B0095,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,7,9,,,0.8370656
301,B0095,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,7,9,,,0.0987145
302,B0096,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,3,,7,9,,,0.0405975
303,B0097,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,180,9,,,1.1011737
304,B0097,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,180,9,,,0.3758489
305,B0097,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,180,9,,,0.5604453
306,B0097,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,,,,,2.16E-05
307,B0098,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,128,9,,,0.3132801
308,B0099,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,181,9,,,0.4601176
309,B0099,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,181,9,,,0.2159124
310,B0099,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,181,9,,,0.1982153
311,B0099,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,181,9,,,0.4421019
312,B0099,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,181,9,,,0.0147333
313,B0099,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,181,9,,,0.6918324
314,B0100,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,149,9,,,0.2353472
315,B0101,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,149,9,,,0.0485149
316,B0102,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,149,9,,,0.1241652
317,B0103,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,5,0,1,,149,9,,,0.0950161
318,B0104,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,149,9,,,0.1621599
319,B0105,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,149,9,,,0.2087778
320,B0106,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,149,9,,,0.0235045
321,B0106,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,149,9,,,0.2578549
322,B0107,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.3194125
323,B0107,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,1.3916401
324,B0108,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,2,,160,17,,,0.0492738
325,B0109,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.3291675
326,B0110,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.1076904
327,B0110,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.0053097
328,B0110,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.1973691
329,B0111,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.3212595
330,B0111,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.0300871
331,B0112,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.1693069
332,B0113,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.0618438
333,B0113,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.6589576
334,B0113,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.6055162
335,B0114,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.0510789
336,B0115,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.6783407
337,B0115,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,2,,160,17,,,0.0715999
338,B0115,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.4877237
339,B0115,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.0522868
340,B0115,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.1128284
341,B0115,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.0902546
342,B0115,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.0997293
343,B0116,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.1031782
344,B0116,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.0088683
345,B0116,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.0783104
346,B0116,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.8315858
347,B0116,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.0144873
348,B0116,,,0,,,,,,,,,,,,,,,,,,,160,17,,,0.0522358
349,B0117,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.0973894
350,B0118,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.0188916
351,B0119,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,2,,160,17,,,0.1311628
352,B0120,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.2570553
353,B0121,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.2828562
354,B0122,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,160,17,,,0.3486073
355,B0123,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,330,17,,,0.3429618
356,B0124,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,330,17,,,0.3676126
357,B0124,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,330,17,,,0.1051018
358,B0124,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,330,17,,,0.4790563
359,B0124,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,330,17,,,0.1879979
360,B0125,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,19,17,,,0.1749661
361,B0125,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,19,17,,,1.3764239
362,B0125,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,115,17,,,0.2751828
363,B0125,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,115,17,,,6.96E-05
364,B0125,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,115,17,,,0.9572928
365,B0125,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,115,17,,,0.5365213
366,B0125,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,115,17,,,0.4668468
367,B0125,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,115,17,,,0.1687656
368,B0125,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,115,17,,,1.1877137
369,B0125,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,115,17,,,0.444081
370,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,115,17,,,1.5740201
371,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.043788
372,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.0093201
373,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.1780511
374,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.0445287
375,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.1692191
376,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,8.12E-05
377,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.226252
378,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,2.20E-06
379,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.0253492
380,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.0007486
381,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.1857335
382,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.2528469
383,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.0002164
384,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.1339042
385,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.033327
386,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.4727681
387,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.2245196
388,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,2.90E-06
389,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.057511
390,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.0002945
391,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,232,17,,,0.0031424
392,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,81,17,,,0.5387111
393,B0125,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,81,17,,,0.9390482
394,B0125,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,81,17,,,0.5414531
395,B0126,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,81,17,,,0.0738585
396,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,330,17,,,0.4842896
397,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,330,17,,,0.4833484
398,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,330,17,,,0.5795594
399,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,330,17,,,0.00223
400,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,330,17,,,0.0040306
401,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,56,17,,,0.1809793
402,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,56,17,,,0.2470738
403,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,56,17,,,0.2727471
404,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,56,17,,,0.1698307
405,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,56,17,,,0.2244517
406,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,56,17,,,1.1173419
407,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,56,17,,,1.3353918
408,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,56,17,,,0.009227
409,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,56,17,,,0.3295113
410,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,56,17,,,0.005271
411,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,56,17,,,0.4113678
412,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,56,17,,,0.6937097
413,B0127,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,56,17,,,0.2349702
414,B0128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,31,17,,,0.1957863
415,B0128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,31,17,,,0.0749486
416,B0128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,31,17,,,0.8254131
417,B0128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,31,17,,,0.2774733
418,B0128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,31,17,,,0.3794986
419,B0128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,31,17,,,0.2403748
420,B0128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,31,17,,,0.4561233
421,B0128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,31,17,,,0.2269191
422,B0128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,31,17,,,0.3363021
423,B0128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,31,17,,,0.113962
424,B0128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,31,17,,,0.5014513
425,B0128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,31,17,,,0.0440198
426,B0128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,31,17,,,0.2792911
427,B0128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,31,17,,,0.3770092
428,B0128,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2313763
429,B0129,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,246,17,,,0.3584969
430,B0130,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,229,9,,,1.8630456
431,B0130,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,229,9,,,0.3393214
432,B0130,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,229,9,,,0.7174507
433,B0131,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,229,9,,,0.2059801
434,B0131,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,229,9,,,1.0537125
435,B0131,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,2,,229,9,,,0.0149131
436,B0131,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,1,,229,9,,,0.3026484
437,B0132,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,229,9,,,0.7200688
438,B0132,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,1,,229,9,,,6.92E-05
439,B0132,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,1,,71,9,,,0.5708371
440,B0132,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,1,,71,9,,,0.289
441,B0132,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,1,,71,9,,,0.4177559
442,B0132,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,1,,71,9,,,0.2428458
443,B0132,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,1,,71,9,,,0.2796101
444,B0132,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,1,,71,9,,,0.0508231
445,B0132,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,1,,71,9,,,0.1622097
446,B0132,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,1,,71,9,,,0.0650599
447,B0132,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,1,,71,9,,,0.1010265
448,B0132,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,1,,71,9,,,0.0793983
449,B0132,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,1,,71,9,,,0.1489663
450,B0132,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,1,,71,9,,,0.1417082
451,B0132,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,1,,71,9,,,0.9112692
452,B0132,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,1,,71,9,,,0.8615338
453,B0132,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,1,,320,9,,,0.0040333
454,B0132,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,320,9,,,0.7423368
455,B0132,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,320,9,,,0.5496466
456,B0132,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,298,9,,,0.7547582
457,B0132,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,298,9,,,0.4892908
458,B0132,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,298,9,,,0.1179912
459,B0132,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,298,9,,,0.3802844
460,B0132,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,298,9,,,0.1664053
461,B0132,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,298,9,,,0.161028
462,B0132,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,298,9,,,0.1461677
463,B0132,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,298,9,,,0.317501
464,B0132,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,1,,298,9,,,0.7195029
465,B0132,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0034081
466,B0133,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,119,9,,,0.5249887
467,B0133,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,,119,9,,,0.0906978
