GeneID	206014020-W-Milk	206014056-W-Milk	208013840-W-Milk	208024121-W-Milk	810049338-W-Milk	810049344-W-Milk	811035548-W-Milk	811035585-W-Milk	811035588-W-Milk	812007775-W-Milk	812027644-W-Milk	812027654-W-Milk	207016597-W2-Milk	208000940-W2-Milk	208000943-W2-Milk	208000985-W2-Milk	208001021-W2-Milk	209021318-W2-Milk	209021321-W2-Milk	210004788-W2-Milk	210004789-W2-Milk	210004794-W2-Milk	210004803-W2-Milk	210004816-W2-Milk	b1	b2	b3	207016597-W2-Blood	208000916-W2-Blood	208000940-W2-Blood	208000943-W2-Blood	208000985-W2-Blood	208001021-W2-Blood	209021318-W2-Blood	209021321-W2-Blood	210004788-W2-Blood
ENSBTAG00000000237	0	0	3	1	1	0	1	3	0	0	0	0	0	2	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSBTAG00000000238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSBTAG00000000240	0	1	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	1	0	6	0	2	0	0	91	136	86	1	1	1	0	0	0	2	3	0
ENSBTAG00000000241	16	13	11	32	19	4	4	6	0	13	20	1	1	19	7	13	12	4	3	11	4	14	11	9	425	328	521	8	4	6	3	1	6	4	3	2
ENSBTAG00000000242	1	0	7	0	3	0	0	0	0	0	1	0	0	0	0	0	3	2	1	0	0	2	0	1	1	1	1	1	0	1	0	1	0	0	1	0
ENSBTAG00000000243	3	0	0	3	2	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	9	7	7	0	0	0	0	0	0	0	0	0
ENSBTAG00000000244	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	8	4	1	0	0	1	0	1	11	8	12	1	1	3	1	0	5	1	2	4
ENSBTAG00000000245	6	2	1	4	4	0	0	0	0	3	6	1	2	5	10	4	10	0	6	11	44	0	16	33	3	0	3	0	0	0	0	0	0	0	0	0
ENSBTAG00000000246	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	1	0	1	0	0	3	0	2	0	5	0	5	0	0	0	1	0	0	0	0	0
ENSBTAG00000000250	3	0	0	2	1	0	0	1	0	4	1	1	3	0	1	1	0	0	2	1	0	4	2	0	119	71	119	1	1	0	0	0	0	1	0	0
ENSBTAG00000000251	0	0	4	3	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	0	2	0	22	10	39	4	3	1	1	0	0	2	0	0
ENSBTAG00000000252	6	6	2	5	3	4	4	3	2	6	16	6	4	3	9	4	0	1	1	4	2	4	3	2	391	315	365	7	2	3	1	0	2	7	9	2
ENSBTAG00000000253	3	1	1	0	1	1	0	0	0	0	0	0	0	2	1	1	1	0	1	1	0	0	0	1	27	11	43	7	0	2	1	0	6	7	1	1
ENSBTAG00000000256	5	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	59	59	113	2	2	0	1	0	1	0	1	0
ENSBTAG00000000257	0	0	0	1	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000258	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0
ENSBTAG00000000259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000260	10	22	23	4	6	21	12	14	1	19	10	6	9	17	11	45	64	21	19	15	3	11	26	11	389	401	398	25	20	5	6	2	11	26	12	16
ENSBTAG00000000261	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
ENSBTAG00000000264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000265	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
ENSBTAG00000000266	7	7	1	2	9	3	2	1	0	3	2	1	10	1	11	4	0	0	0	11	2	0	1	1	403	477	453	2	1	2	1	0	2	4	3	3
ENSBTAG00000000267	2	27	2	2	4	0	6	4	0	4	0	1	3	18	26	18	6	9	12	2	0	5	9	7	121	89	201	18	17	18	6	11	23	12	4	10
ENSBTAG00000000269	3	3	2	0	2	0	0	0	0	1	1	0	1	2	2	0	0	0	0	7	3	1	0	5	73	71	59	1	0	0	0	0	1	2	0	0
ENSBTAG00000000271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	11	5	0	0	1	0	0	0	0	0	0
ENSBTAG00000000273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	51	43	75	0	0	0	0	0	0	0	0	0
ENSBTAG00000000274	9	2	0	8	0	0	0	0	0	3	0	1	1	5	3	1	2	2	0	4	0	6	1	0	194	140	272	1	0	1	1	0	1	2	0	0
ENSBTAG00000000275	1	9	4	10	6	3	4	2	1	5	4	1	1	2	3	7	1	8	0	6	3	2	5	3	341	290	447	8	2	6	0	3	7	9	0	4
ENSBTAG00000000277	2	2	0	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	0	1	0	0	1	0	130	132	111	0	1	0	0	1	1	1	0	0
ENSBTAG00000000278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSBTAG00000000279	0	2	0	0	3	0	0	1	0	1	0	1	3	1	1	0	2	1	3	1	2	0	0	2	2	1	1	3	3	1	1	2	2	0	2	1
ENSBTAG00000000280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	11	9	15	1	0	0	0	0	0	0	0	0
ENSBTAG00000000283	8	62	7	3	5	3	171	1	1	13	1	0	6	29	67	9	76	55	122	25	5	4	6	17	18	13	25	1	0	0	0	0	0	0	1	0
ENSBTAG00000000284	0	1	0	0	0	0	0	1	0	1	0	1	5	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000285	29	23	6	13	18	4	9	3	16	23	26	9	7	1	6	35	4	3	16	59	6	10	20	20	125	180	146	26	23	69	17	28	33	26	15	36
ENSBTAG00000000286	0	1	0	0	0	3	2	1	0	5	0	0	0	0	0	2	1	0	1	1	0	0	1	3	11	10	13	2	2	2	1	1	5	3	1	0
ENSBTAG00000000287	3	3	5	4	3	4	0	1	0	9	1	1	7	4	0	2	0	0	2	4	1	0	8	3	215	252	201	5	7	14	2	8	11	11	3	9
ENSBTAG00000000288	10	17	4	9	2	0	9	0	0	4	4	2	3	8	3	7	4	4	4	20	7	6	1	4	536	525	648	5	4	10	4	0	11	4	8	3
ENSBTAG00000000289	7	6	0	5	2	1	0	2	4	8	4	3	4	0	1	2	0	0	2	2	0	3	1	2	351	268	393	0	1	0	1	0	0	6	3	1
ENSBTAG00000000290	11	9	0	4	2	3	1	0	0	4	6	3	15	10	4	2	0	0	1	3	0	1	2	0	752	879	907	5	0	3	2	0	8	4	5	4
ENSBTAG00000000291	1	4	5	3	0	0	0	0	0	3	2	0	2	1	0	1	0	0	0	2	4	1	0	0	86	69	120	0	1	0	2	1	0	0	1	0
ENSBTAG00000000292	99	813	151	198	231	94	641	95	22	157	117	80	64	404	720	524	805	546	697	902	46	474	286	151	454	184	596	133	89	131	56	188	177	138	52	165
ENSBTAG00000000295	16	14	3	8	12	3	2	3	3	4	11	11	3	6	3	13	3	7	6	28	6	6	10	11	230	232	219	14	13	7	6	2	11	9	8	3
ENSBTAG00000000296	12	21	5	6	5	0	1	1	0	15	7	0	0	14	5	25	16	21	6	28	2	19	23	1	134	71	210	33	10	12	13	10	23	34	14	11
ENSBTAG00000000297	7	4	3	8	5	6	0	6	2	9	14	7	5	0	6	3	3	1	0	10	3	2	3	5	667	638	658	0	4	0	1	0	1	4	7	0
ENSBTAG00000000300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	4	0	0	0	0	0	0	0	0	0
ENSBTAG00000000301	0	1	0	0	0	0	3	0	0	0	0	0	0	0	1	1	14	0	1	4	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000305	3	0	0	1	2	0	0	0	0	0	1	0	1	3	0	0	0	0	0	2	0	1	1	0	259	276	289	1	0	0	0	0	2	2	1	2
ENSBTAG00000000306	13	25	4	8	11	11	6	5	0	10	13	2	2	12	2	12	6	0	2	18	4	8	7	4	770	653	817	22	14	11	8	3	18	28	8	8
ENSBTAG00000000308	7	12	5	11	10	5	0	0	3	12	14	7	15	1	7	6	2	2	1	23	0	8	3	7	1532	1822	1916	1	2	4	1	0	4	7	2	1
ENSBTAG00000000309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000312	5	7	4	6	1	5	5	0	1	5	0	1	3	6	5	7	17	3	2	19	1	2	1	1	478	193	538	9	5	2	1	11	0	7	4	6
ENSBTAG00000000313	0	3	0	2	1	0	3	1	1	5	5	0	0	4	1	1	0	1	2	2	0	3	0	6	9	6	14	1	2	1	2	2	5	2	0	4
ENSBTAG00000000315	2	3	0	4	5	2	1	0	0	0	0	2	4	0	6	5	0	0	1	2	0	4	0	5	191	142	176	4	1	2	0	0	1	2	1	0
ENSBTAG00000000317	1	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	1	4	2	0	0	0	4	0	1	1	3	4	0	0	0	2	0	2	0	0
ENSBTAG00000000320	1	12	2	9	1	7	0	0	1	6	12	2	4	5	8	7	2	2	5	9	2	6	4	5	386	241	398	5	1	6	0	3	2	4	3	2
ENSBTAG00000000321	6	5	0	2	0	0	0	0	0	0	9	2	1	4	4	2	13	0	2	7	3	6	5	0	74	54	93	1	3	1	0	0	0	4	2	0
ENSBTAG00000000322	6	19	8	19	2	0	7	3	2	12	15	5	6	2	7	3	0	2	2	21	4	0	6	2	230	245	285	5	6	1	2	0	0	5	1	0
ENSBTAG00000000326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	3	1	0	0	0	0
ENSBTAG00000000328	0	0	0	5	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000329	1	2	5	3	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000330	5	1	2	11	6	1	1	3	0	2	4	4	3	7	5	4	33	3	2	23	4	14	1	1	141	63	147	5	3	0	1	0	5	8	3	3
ENSBTAG00000000332	1	2	2	0	0	0	2	0	4	0	0	0	0	5	2	1	0	0	1	0	0	1	0	0	44	10	49	1	0	0	0	1	1	1	0	0
ENSBTAG00000000333	0	2	0	2	0	0	0	1	0	1	1	0	0	0	0	1	1	1	2	0	0	0	4	0	0	1	1	2	0	0	0	0	0	1	0	0
ENSBTAG00000000335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	14	31	0	0	0	0	0	0	0	0	0
ENSBTAG00000000340	7	9	3	7	10	0	2	0	0	13	13	3	2	3	6	11	1	4	4	6	3	2	6	7	490	457	699	6	3	9	0	2	6	10	7	2
ENSBTAG00000000341	0	0	4	2	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	55	45	29	1	0	0	0	0	1	0	0	0
ENSBTAG00000000342	1	4	6	12	2	0	2	2	3	4	4	1	3	6	4	1	1	5	1	11	0	2	0	1	106	60	187	2	6	2	1	0	5	2	1	3
ENSBTAG00000000343	0	2	0	4	1	0	0	0	5	1	4	0	1	2	1	0	3	0	0	4	0	0	0	0	48	15	42	3	1	0	1	0	1	0	2	0
ENSBTAG00000000344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	0	0	0	0	1	0	0	0	0
ENSBTAG00000000347	9	27	5	9	6	11	13	1	0	3	14	3	2	23	19	12	9	13	17	21	3	6	0	1	1123	529	1133	17	13	7	4	1	6	14	17	5
ENSBTAG00000000351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000355	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	35	20	29	0	0	0	0	0	0	1	0	0
ENSBTAG00000000356	4	4	2	7	1	0	0	0	0	1	0	1	0	4	0	4	2	1	4	11	0	1	1	2	104	61	114	6	2	2	2	1	4	12	1	2
ENSBTAG00000000357	2	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	13	0	1	0	1	137	56	183	6	2	1	1	0	1	2	4	3
ENSBTAG00000000359	24	27	18	12	11	13	4	9	1	17	21	7	23	3	17	46	2	8	13	35	3	16	31	32	282	342	320	28	54	54	9	29	55	22	23	32
ENSBTAG00000000360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000362	9	30	18	21	15	12	5	15	11	9	24	12	16	3	13	10	19	8	16	30	10	18	23	14	381	380	534	4	10	9	0	2	11	10	5	5
ENSBTAG00000000363	11	10	5	2	0	1	0	1	0	4	2	0	7	0	1	5	0	0	0	6	0	0	4	3	365	437	519	2	6	7	2	1	4	6	4	4
ENSBTAG00000000365	9	2	1	4	0	1	0	0	0	0	1	2	9	0	1	1	3	1	1	3	0	1	2	0	306	422	319	3	1	0	0	0	0	0	1	0
ENSBTAG00000000368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000369	8	1	2	2	0	0	2	0	0	0	6	4	15	0	3	2	2	3	1	16	5	1	5	2	5	2	6	0	0	0	0	0	0	0	0	0
ENSBTAG00000000371	9	9	6	13	2	0	1	5	0	5	9	0	0	0	3	1	5	3	0	8	0	6	5	3	533	464	620	16	14	4	2	0	9	15	6	2
ENSBTAG00000000372	11	6	1	2	0	0	0	0	1	1	15	1	0	2	1	2	2	2	0	12	0	0	2	1	107	130	116	6	3	3	2	2	3	2	1	2
ENSBTAG00000000374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000375	20	37	8	18	0	2	12	3	2	15	9	3	0	17	11	20	16	6	21	13	4	14	3	10	450	295	462	34	13	8	7	0	9	16	14	8
ENSBTAG00000000376	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	18	11	14	0	1	0	0	0	0	0	0	0
ENSBTAG00000000377	0	1	7	0	0	0	0	1	0	0	0	2	0	0	2	0	1	3	5	1	0	0	0	0	62	59	46	0	0	0	1	0	0	1	0	0
ENSBTAG00000000379	0	0	0	2	1	0	1	0	0	0	5	1	1	4	0	0	0	0	1	1	0	1	0	1	122	147	119	0	0	0	0	0	1	1	0	1
ENSBTAG00000000380	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	20	19	18	0	0	0	0	0	0	0	0	0
ENSBTAG00000000381	1	35	1	3	1	1	27	6	0	16	2	2	4	19	18	24	35	47	46	10	1	15	14	17	140	71	191	75	34	38	32	39	70	70	27	44
ENSBTAG00000000382	2	5	2	10	11	4	1	1	0	0	8	2	0	1	2	5	4	0	1	6	4	0	0	1	126	67	145	4	3	0	0	0	0	2	2	0
ENSBTAG00000000385	3	2	0	4	0	2	0	1	0	6	7	0	0	0	1	4	0	0	0	6	0	2	2	2	155	103	196	4	2	5	2	0	1	3	2	0
ENSBTAG00000000386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	6	1	0	0	0	0	0	0	1	0
ENSBTAG00000000387	0	0	5	0	0	13	3	0	0	3	5	1	0	0	0	4	5	1	1	0	0	0	1	1	113	101	183	1	0	1	1	0	0	1	1	2
ENSBTAG00000000389	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	29	14	38	1	0	1	0	0	0	2	0	1
ENSBTAG00000000390	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	21	15	31	0	0	0	0	0	2	0	0	0
ENSBTAG00000000392	8	7	3	1	1	1	1	1	2	4	4	4	1	2	5	8	12	7	4	12	0	1	4	2	191	186	257	2	9	5	1	6	3	4	0	5
ENSBTAG00000000393	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	0	0	0	0	0	0	0	0	0
ENSBTAG00000000394	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	4	0	0	0	0	0	0	0	0	0
ENSBTAG00000000395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000396	7	40	4	15	16	2	24	13	6	7	2	4	11	21	15	10	23	28	45	17	5	16	9	6	400	232	504	4	10	1	3	1	7	5	2	4
ENSBTAG00000000397	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	6	7	1	0	0	0	0	0	0	0	0
ENSBTAG00000000399	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000404	2	1	3	3	5	0	3	2	0	1	1	0	6	3	1	1	1	1	1	5	4	3	1	0	82	76	119	1	0	1	0	0	2	1	1	2
ENSBTAG00000000405	0	1	0	2	1	0	1	0	0	0	0	0	0	0	1	0	1	0	2	2	0	0	1	0	37	16	38	3	0	0	0	0	0	0	0	0
ENSBTAG00000000406	25	32	13	23	24	19	22	9	7	16	24	6	20	34	32	26	55	31	32	74	17	35	35	27	48	33	55	32	37	17	13	18	48	23	21	19
ENSBTAG00000000409	7	8	1	9	7	0	0	3	1	3	11	4	7	3	3	2	8	0	2	8	1	0	4	0	482	553	499	7	2	3	1	0	3	2	3	1
ENSBTAG00000000410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000411	0	9	4	6	0	0	0	2	2	4	6	2	1	6	11	3	3	7	4	13	2	5	2	1	304	160	420	11	5	1	1	1	3	5	6	2
ENSBTAG00000000413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000414	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000415	24	26	14	8	7	5	1	3	6	6	1	4	16	5	6	11	5	7	3	70	4	3	5	6	1579	2019	2094	5	7	5	3	0	3	11	11	5
ENSBTAG00000000417	9	8	2	7	0	0	0	1	0	4	4	3	4	4	0	4	1	3	8	6	0	5	2	6	155	63	196	3	2	0	0	6	2	1	2	2
ENSBTAG00000000418	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000419	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000421	13	21	6	5	1	0	0	0	0	4	1	2	0	0	1	6	0	0	2	15	5	0	0	5	160	216	226	7	3	2	0	0	4	2	0	2
ENSBTAG00000000422	0	0	6	0	1	0	2	0	0	0	0	0	0	1	0	1	1	0	2	0	0	0	1	0	29	22	44	1	1	0	0	0	0	0	0	1
ENSBTAG00000000423	12	13	9	2	4	3	2	1	0	7	3	1	2	5	5	12	6	5	9	5	3	4	13	3	112	72	141	9	6	18	8	22	14	11	8	17
ENSBTAG00000000425	0	2	1	4	0	0	0	1	0	0	3	0	4	0	2	0	1	0	1	2	0	2	0	0	240	45	220	0	1	1	0	0	0	2	2	0
ENSBTAG00000000426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSBTAG00000000428	1	2	4	2	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	4	1	0	0	0	89	38	134	1	0	0	0	0	0	3	0	0
ENSBTAG00000000429	1	3	2	0	1	0	0	0	0	0	1	0	0	0	1	0	5	0	3	0	0	0	0	0	128	49	192	1	2	2	1	0	1	4	0	0
ENSBTAG00000000431	4	9	0	1	6	6	3	0	0	2	0	0	3	1	4	5	7	0	2	4	0	14	12	1	1956	1532	1991	18	15	4	5	2	11	19	14	3
ENSBTAG00000000432	7	6	2	7	1	0	0	0	0	0	2	2	4	8	1	10	7	0	3	6	0	7	4	0	1455	968	1348	25	8	8	3	0	12	27	14	4
ENSBTAG00000000434	17	2	3	4	1	0	0	1	1	1	7	6	10	1	2	0	9	0	3	24	11	5	4	1	2	1	3	0	0	0	0	5	1	1	4	1
ENSBTAG00000000435	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	0	0	0	2	51	26	73	0	0	0	0	0	1	1	0	0
ENSBTAG00000000436	7	49	12	17	1	1	69	6	0	22	4	0	2	24	48	27	38	17	32	30	2	10	19	15	146	114	270	3	1	3	0	0	0	2	1	0
ENSBTAG00000000437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSBTAG00000000438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000439	6	3	0	3	3	1	0	1	1	2	0	0	0	9	2	3	3	1	1	3	4	1	3	2	135	116	211	10	5	1	1	0	3	5	2	2
ENSBTAG00000000440	1	1	6	11	14	2	0	7	0	4	6	1	0	2	7	1	6	0	2	8	1	3	4	2	3	0	1	0	0	0	0	0	0	0	0	0
ENSBTAG00000000441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	24	0	0	0	0	0	0	0	0	0
ENSBTAG00000000442	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	1	3	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
ENSBTAG00000000445	0	1	0	1	0	0	0	0	3	3	5	1	0	2	2	0	0	1	3	4	0	4	1	2	3	8	3	5	8	14	0	8	7	5	6	5
ENSBTAG00000000446	0	10	6	0	0	0	4	1	0	6	0	0	0	5	3	1	2	1	1	3	3	0	5	0	65	37	140	1	0	0	0	0	2	0	1	0
ENSBTAG00000000447	0	1	1	2	2	2	0	0	0	2	1	0	3	2	1	1	0	1	0	5	0	0	0	1	97	153	115	1	2	0	3	0	3	4	2	1
ENSBTAG00000000448	2	0	4	6	1	0	0	1	1	3	1	0	0	0	1	0	0	0	1	1	2	0	3	0	3	4	6	0	0	0	1	0	0	1	0	1
ENSBTAG00000000451	7	3	2	13	0	1	2	4	0	2	3	0	12	5	0	8	0	0	0	11	3	4	4	4	96	78	92	7	6	8	1	4	9	4	2	8
ENSBTAG00000000454	1	0	0	2	0	1	0	0	2	1	4	1	1	0	0	0	0	0	0	0	0	0	1	0	84	73	115	1	1	0	0	0	0	0	3	0
ENSBTAG00000000455	4	12	4	1	1	0	5	0	0	4	1	0	10	0	4	4	1	0	2	4	2	0	6	2	613	917	770	8	5	8	3	1	5	16	2	3
ENSBTAG00000000456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSBTAG00000000458	1	8	1	1	2	3	3	1	0	3	1	1	0	0	0	1	2	2	1	7	0	2	0	2	137	104	153	3	0	2	1	0	3	4	1	1
ENSBTAG00000000459	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	17	10	28	0	0	0	0	0	0	0	0	0
ENSBTAG00000000460	10	24	10	11	1	2	0	0	0	8	5	2	10	5	6	10	2	0	7	28	4	10	6	8	199	218	223	14	2	3	3	0	3	11	6	1
ENSBTAG00000000462	0	0	0	4	4	0	0	0	0	0	0	0	0	1	1	2	0	0	0	1	1	0	0	1	16	5	11	0	4	0	0	0	0	1	1	0
ENSBTAG00000000469	16	22	10	39	11	3	7	3	4	6	25	13	68	16	13	6	17	11	9	26	3	15	13	11	2080	1911	1977	15	13	3	6	0	4	11	3	4
ENSBTAG00000000470	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000000472	4	5	0	0	1	0	0	0	0	1	1	0	3	0	0	1	0	0	0	0	0	0	0	0	96	155	125	2	1	1	1	0	3	0	1	0
ENSBTAG00000000473	4	3	0	2	3	2	0	0	0	9	7	0	3	0	0	2	1	6	1	4	0	5	0	1	239	203	377	2	1	1	0	0	2	1	1	0
ENSBTAG00000000475	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	1	0	0	0	0	47	45	74	0	0	1	0	0	1	1	0	0
ENSBTAG00000000476	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSBTAG00000000477	0	1	0	0	0	0	0	1	2	0	0	1	0	0	1	0	4	0	1	0	0	1	0	0	44	20	43	0	0	0	0	0	0	0	0	0
ENSBTAG00000000478	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
